13 - PC Wise Voters Turn Out,,,,,,,,,,,,,,
,,,, VOTERS ,,,,,,,,,,
,,,, EVM ,,,,, POSTAL VOTES ,,,Voters Turn Out(Excl. Postal)%,,
 State Name , PC NO. , PC NAME , ELECTORS , MALE , FEMALE , THIRD GENDER , TOTAL , NRI ,, TOTAL VOTERS , VOTER TURN OUT (%) , MALE , FEMALE , THIRD GENDER 
Madhya Pradesh,2,BHIND,1765334,561487,393454,18,954959,0,7758,962717,54.53455267,57.98766275,49.36743326,32.14285714
Madhya Pradesh,3,GWALIOR,2000744,621943,570556,27,1192526,0,4362,1196888,59.82214616,57.60235543,61.95231063,40.90909091
Madhya Pradesh,4,GUNA,1675724,658166,514437,24,1172627,0,6080,1178707,70.34016342,74.02101532,65.40681153,54.54545455
Madhya Pradesh,5,SAGAR,1583129,594998,440864,12,1035874,0,1662,1037536,65.5370472,70.72624808,59.42981008,32.43243243
Madhya Pradesh,6,TIKAMGARH,1647399,607602,487321,12,1094935,0,2519,1097454,66.61737685,69.40294927,63.13265967,41.37931034
Madhya Pradesh,7,DAMOH,1768777,655175,508615,11,1163801,0,604,1164405,65.83107989,70.16291654,60.91474822,45.83333333
Madhya Pradesh,8,KHAJURAHO,1842095,681995,574761,14,1256770,0,1546,1258316,68.30896344,70.26095646,65.95925122,29.78723404
Madhya Pradesh,9,SATNA,1575064,586320,525591,5,1111916,0,1839,1113755,70.71172981,70.43762824,70.7737987,15.15151515
Madhya Pradesh,10,REWA,1679534,534294,475310,3,1009607,0,5025,1014632,60.41151891,59.67451725,60.61266858,27.27272727
Madhya Pradesh,11,SIDHI,1845547,671661,609283,2,1280946,0,1759,1282705,69.50270028,69.4884743,69.31957294,10
Madhya Pradesh,12,SHAHDOL,1656474,640890,593874,9,1234773,0,3713,1238486,74.7664014,75.52606273,73.51008379,36
Madhya Pradesh,13,JABALPUR,1819893,673476,589120,15,1262611,0,1449,1264060,69.45792967,71.50572969,67.1007776,18.51851852
Madhya Pradesh,14,MANDLA,1951267,770677,743270,12,1513959,0,3972,1517931,77.79207049,78.37379937,76.7914686,48
Madhya Pradesh,15,BALAGHAT,1767725,683773,683107,5,1366885,0,5845,1372730,77.65517827,77.2139763,77.43572595,55.55555556
Madhya Pradesh,16,CHHINDWARA,1514783,643874,602327,9,1246210,0,2268,1248478,82.41959409,83.20150722,81.29754404,50
Madhya Pradesh,17,HOSHANGABAD,1706141,699824,564814,41,1264679,0,1625,1266304,74.22036045,77.92541553,69.90194416,65.07936508
Madhya Pradesh,18,VIDISHA,1741604,695861,550527,21,1246409,0,4604,1251013,71.83108215,75.67136409,66.9760431,46.66666667
Madhya Pradesh,19,BHOPAL,2142861,761678,644492,66,1406236,0,2433,1408669,65.73776834,67.90062705,63.12830338,36.06557377
Madhya Pradesh,20,RAJGARH,1694329,701961,556087,12,1258060,0,2870,1260930,74.42061135,79.67377339,68.37760172,46.15384615
Madhya Pradesh,21,DEWAS,1760503,760239,636493,12,1396744,0,2952,1399696,79.50545952,83.15784523,75.21255313,37.5
Madhya Pradesh,22,UJJAIN,1661229,671867,578580,18,1250465,0,2598,1253063,75.42987752,78.96792468,71.39904263,25
Madhya Pradesh,23,MANDSOUR,1760875,729015,639206,15,1368236,0,3299,1371535,77.88940158,80.84446909,74.40423048,57.69230769
Madhya Pradesh,24,RATLAM,1851112,721186,676258,11,1397455,0,3880,1401335,75.7023346,77.58642577,73.3821131,37.93103448
Madhya Pradesh,25,DHAR,1786151,705191,637344,10,1342545,0,1629,1344174,75.25533955,77.53023685,72.711923,20.40816327
Madhya Pradesh,26,INDORE,2350580,876605,750081,50,1626736,0,2859,1629595,69.3273575,72.54153778,65.68238379,27.77777778
Madhya Pradesh,27,KHARGONE,1834385,741129,684159,10,1425298,0,2704,1428002,77.84636268,79.76479401,75.57905621,52.63157895
Madhya Pradesh,28,KHANDWA,1909055,774542,691781,18,1466341,0,1815,1468156,76.90485607,78.78663965,74.71524695,23.37662338
Madhya Pradesh,29,BETUL,1737437,709766,646805,9,1356580,0,1756,1358336,78.18044626,79.07921447,77.01242215,32.14285714
Maharashtra,1,Nandurbar ,1871099,663475,614513,3,1277991,0,6555,1284546,68.65195268,70.23024958,66.33609071,13.63636364
Maharashtra,2,Dhule,1908173,590252,489597,7,1079856,0,8722,1088578,57.04818169,59.19206242,53.74452096,33.33333333
Maharashtra,3,Jalgaon,1931400,584596,495967,13,1080576,0,11711,1092287,56.55415761,57.60735676,54.11285026,20.3125
Maharashtra,4,Raver,1775051,583456,505236,1,1088693,0,7818,1096511,61.77349271,63.03918232,59.47612472,3.448275862
Maharashtra,5,Buldhana,1762918,601170,516898,1,1118069,0,3082,1121151,63.59632155,64.9530817,61.72918826,11.11111111
Maharashtra,6,Akola,1865169,607024,509871,7,1116902,0,3283,1120185,60.05809661,62.72872604,56.81495035,14.58333333
Maharashtra,7,Amravati ,1833091,602099,502841,7,1104947,0,8906,1113853,60.76365003,63.65322099,56.68055761,18.91891892
Maharashtra,8,Wardha,1743283,573147,494005,6,1067158,0,5499,1072657,61.53085873,64.0736356,58.20369201,33.33333333
Maharashtra,9,Ramtek ,1922764,638891,553537,1,1192429,0,5376,1197805,62.2959968,64.00988666,59.86649636,3.125
Maharashtra,10,Nagpur ,2161096,620371,561330,14,1181715,0,5500,1187215,54.93578258,56.54711067,52.75995082,18.18181818
Maharashtra,11,Bhandara - gondiya,1811556,627085,608475,0,1235560,0,10983,1246543,68.81062468,69.0550758,67.34941226,0
Maharashtra,12,Gadchiroli-Chimur,1581366,580321,557036,1,1137358,0,6376,1143734,72.32569816,72.45019619,71.38101157,33.33333333
Maharashtra,13,Chandrapur,1910188,652103,581678,5,1233786,0,5700,1239486,64.88816808,66.00900901,63.07072928,20
Maharashtra,14,Yavatmal-Washim,1916185,622515,547460,2,1169977,0,4847,1174824,61.31057283,62.55998328,59.43649005,6.25
Maharashtra,15,Hingoli ,1733729,617418,534776,1,1152195,0,6572,1158767,66.83668555,68.11835965,64.63909027,7.692307692
Maharashtra,16,Nanded,1719322,594854,524389,12,1119255,0,10207,1129462,65.69229033,66.64418507,63.43336031,19.04761905
Maharashtra,17,Parbhani,1985228,676532,574979,0,1251511,0,1581,1253092,63.1208103,65.41420267,60.46109843,0
Maharashtra,18,Jalna,1867220,657947,545873,1,1203821,0,5275,1209096,64.75380512,66.41555259,62.27445925,12.5
Maharashtra,19,Aurangabad,1886284,659019,537423,7,1196449,0,2278,1198727,63.54965636,66.30169925,60.22970136,28
Maharashtra,20,Dindori ,1732936,628124,506627,3,1134754,0,3948,1138702,65.70940877,69.38335018,61.21418992,27.27272727
Maharashtra,21,Nashik,1885064,615905,502643,5,1118553,0,3539,1122092,59.52540603,62.09934201,56.27169762,33.33333333
Maharashtra,22,Palghar ,1885600,641041,560121,24,1201186,0,1011,1202197,63.75673526,64.79776002,62.4999721,21.62162162
Maharashtra,23,Bhiwandi,1890100,569800,432947,16,1002763,0,2842,1005605,53.20379874,54.94622059,50.75752869,13.91304348
Maharashtra,24,Kalyan,1965676,507052,380831,72,887955,0,2737,890692,45.31224881,47.7510345,42.14891034,26.37362637
Maharashtra,25,Thane,2370903,647401,519722,15,1167138,0,3832,1170970,49.38919897,50.02113185,48.27509976,23.4375
Maharashtra,26,Mumbai North,1647350,542095,445794,167,988056,0,1906,989962,60.09421192,60.89846567,58.90076844,50.30120482
Maharashtra,27,Mumbai North West,1732263,521862,418265,4,940131,2,1700,941831,54.36997731,54.90642922,53.50107702,22.22222222
Maharashtra,28,Mumbai North East,1588693,503965,403222,41,907228,2,1953,909181,57.2282373,58.26218649,55.72759098,29.49640288
Maharashtra,29,Mumbai North central,1679891,495920,404526,5,900451,0,1346,901797,53.68187579,54.09302665,53.01240502,22.72727273
Maharashtra,30,Mumbai South central,1440380,432252,363195,31,795478,0,2425,797903,55.39531235,55.56345388,54.83463326,34.06593407
Maharashtra,31,Mumbai   South,1554176,438484,361012,5,799501,0,2298,801799,51.58997437,51.32255501,51.58906177,21.73913043
Maharashtra,32,Raigad,1652965,505067,515102,0,1020169,0,7414,1027583,62.16604707,62.29888148,61.15814145,0
Maharashtra,33,Maval,2298080,743584,621926,5,1365515,0,3941,1369456,59.59131101,61.78060931,56.82528167,12.82051282
Maharashtra,34,Pune,2075824,550415,483397,12,1033824,0,1830,1035654,49.89122392,51.52371814,47.98132747,15
Maharashtra,35,Baramati,2114663,711804,587435,3,1299242,0,8076,1307318,61.8215763,63.99060733,58.61027884,9.090909091
Maharashtra,36,Shirur,2175529,717962,572428,5,1290395,0,2760,1293155,59.44094517,62.60814211,55.64414375,11.36363636
Maharashtra,37,Ahmadnagar ,1861396,652845,539052,8,1191905,0,14185,1206090,64.79491736,66.77464293,61.00468072,9.090909091
Maharashtra,38,Shirdi,1587079,559147,463259,33,1022439,0,8063,1030502,64.93073124,67.84331949,60.72883676,45.20547945
Maharashtra,39,Beed,2045405,732331,616806,1,1349138,0,4304,1353442,66.16987834,67.58913673,64.12391348,25
Maharashtra,40,Osmanabad,1889740,640975,553782,11,1194768,0,10064,1204832,63.7564956,63.81969288,62.54865242,44
Maharashtra,41,Latur ,1886657,625060,545401,3,1170464,0,7625,1178089,62.4431998,62.81820649,61.1698059,33.33333333
Maharashtra,42,Solapur ,1851654,586352,494896,6,1081254,0,5090,1086344,58.66884418,60.76199122,55.8195353,10.71428571
Maharashtra,43,Madha,1909574,657100,553629,3,1210732,0,7091,1217823,63.77459056,65.46157333,61.12267283,25
Maharashtra,44,Sangli,1809109,625663,553143,17,1178823,0,13748,1192571,65.92035085,66.90237685,63.29968141,23.28767123
Maharashtra,45,Satara,1848489,578908,530348,4,1109260,0,8497,1117757,60.4686855,61.24830985,58.71292719,23.52941176
Maharashtra,46,Ratnagiri - sindhudurg,1455577,447687,449668,0,897355,0,5000,902355,61.99294163,62.78638266,60.55865531,0
Maharashtra,47,Kolhapur,1880496,693774,631630,4,1325408,0,7096,1332504,70.85917758,72.027882,68.85939331,21.05263158
Maharashtra,48,Hatkanangle,1776555,659957,586281,18,1246256,1,8057,1254313,70.60366834,71.86764602,68.31575182,26.86567164
Manipur,1,Inner manipur,937464,353996,400564,13,754573,0,5883,760456,81.11842161,77.5771123,83.25708715,40.625
Manipur,2,Outer manipur,1022099,414050,437781,4,851835,0,8160,859995,84.14008819,81.70679486,84.95076019,30.76923077
Meghalaya,1,Shillong,1197806,361013,421560,0,782573,0,1706,784279,65.47629583,61.59664353,68.91455811,0
Meghalaya,2,Tura ,716990,290477,292024,0,582501,0,979,583480,81.37909873,79.90454708,82.61868387,0
Mizoram,1,MIZORAM,792464,244562,252218,0,496780,0,3567,500347,63.13813624,62.99231663,62.39652861,0
Nagaland,1,Nagaland,1213777,507247,494895,0,1002142,0,5295,1007437,83.00017219,82.44245653,82.68880858,0
NCT OF Delhi,1,CHANDNI CHOWK                 ,1562283,540841,438037,43,978921,0,1893,980814,62.780815,63.72761808,61.39486317,32.57575758
NCT OF Delhi,2,NORTH EAST DELHI              ,2290492,807473,650546,27,1458046,0,4721,1462767,63.86256752,64.4389593,62.71386761,31.39534884
NCT OF Delhi,3,EAST DELHI                    ,2039302,694305,561981,28,1256314,0,1881,1258195,61.69733566,61.45668012,61.79173502,35.44303797
NCT OF Delhi,4,NEW DELHI                     ,1617470,506403,412647,6,919056,0,1511,920567,56.91400768,56.49971605,57.22045114,25
NCT OF Delhi,5,NORTH WEST DELHI              ,2378995,775650,626168,24,1401842,0,1144,1402986,58.97389444,59.40054955,58.35452699,15.18987342
NCT OF Delhi,6,WEST DELHI                    ,2371644,780000,657076,11,1437087,0,5405,1442492,60.82245059,60.92883668,60.20476415,18.33333333
NCT OF Delhi,7,SOUTH DELHI                   ,2067463,683436,529057,18,1212511,0,2034,1214545,58.74567042,58.47045447,58.88382105,13.84615385
Odisha,1,Bargarh,1596290,641109,601959,28,1243096,0,7982,1251078,78.37410496,78.35315254,77.38177265,18.42105263
Odisha,2,Sundargarh ,1531525,546203,551465,4,1097672,0,3377,1101049,71.89232954,71.25378314,72.10200826,3.2
Odisha,3,Sambalpur,1468530,564201,556953,10,1121164,0,5498,1126662,76.72039386,75.896715,76.81633554,9.523809524
Odisha,4,Keonjhar ,1516688,585675,587849,2,1173526,0,2953,1176479,77.56895288,76.88021297,77.88648177,1.481481481
Odisha,5,Mayurbhanj ,1493205,561844,583667,1,1145512,0,6181,1151693,77.12892737,75.47852161,77.94812691,2.5
Odisha,6,Balasore,1531781,577810,576608,3,1154421,0,4934,1159355,75.68673329,73.64642933,77.17618841,3.947368421
Odisha,7,Bhadrak ,1661661,599696,620167,12,1219875,0,8171,1228046,73.90472545,69.55973048,77.57847702,9.677419355
Odisha,8,Jajpur ,1475007,556801,529026,21,1085848,0,7117,1092965,74.09897038,72.33511573,75.01839917,35
Odisha,9,Dhenkanal,1504403,582956,543693,1,1126650,0,6563,1133213,75.32642517,74.12593459,75.739293,0.869565217
Odisha,10,Bolangir,1744446,667757,636288,5,1304050,0,2694,1306744,74.90882492,74.06634678,75.50085671,4.032258065
Odisha,11,Kalahandi,1611056,608823,614080,3,1222906,0,8023,1230929,76.40510324,74.73485351,77.1171488,2.564102564
Odisha,12,Nabarangpur ,1461004,567769,589399,29,1157197,0,4590,1161787,79.5197686,79.22022835,79.19943133,26.12612613
Odisha,13,Kandhamal,1288666,471069,468424,5,939498,0,2543,942041,73.10202954,72.52593462,73.29844898,5.952380952
Odisha,14,Cuttack,1518996,555577,501846,21,1057444,0,3015,1060459,69.8131529,69.79794693,69.42851925,10.88082902
Odisha,15,Kendrapara ,1710916,625161,609709,3,1234873,0,3575,1238448,72.38508495,69.78910141,74.8102777,2.43902439
Odisha,16,Jagatsinghpur ,1643595,634022,591593,0,1225615,0,4212,1229827,74.82542841,73.78397407,75.44597311,0
Odisha,17,Puri,1562331,584072,548714,17,1132803,0,3321,1136124,72.71980137,71.59368239,73.51207821,19.1011236
Odisha,18,Bhubaneswar,1699678,534680,468962,62,1003704,0,1920,1005624,59.16555959,58.83634587,59.33268724,11.78707224
Odisha,19,Aska,1541145,502075,509462,4,1011541,0,2349,1013890,65.78809911,61.39817741,70.43685166,3.333333333
Odisha,20,Berhampur,1502455,486468,500690,5,987163,0,2924,990087,65.89794703,63.91769645,67.54306682,6.25
Odisha,21,Koraput ,1434384,517114,559207,51,1076372,0,4297,1080669,75.34028545,75.4277796,74.70466511,20.23809524
Puducherry,1,Puducherry,973410,371347,418834,71,790252,0,643,790895,81.24993579,80.81492395,81.51518749,73.95833333
Punjab,1,Gurdaspur,1595284,560368,533051,9,1093428,14,11118,1104546,69.23820461,65.94418901,71.50449577,20.45454545
Punjab,2,Amritsar,1507875,466526,390128,4,856658,1,3924,860582,57.07250269,58.19651988,55.24499489,6.896551724
Punjab,3,Khadoor Sahib,1638842,542159,498469,8,1040636,1,7514,1048150,63.95674507,62.46834291,64.66275336,10.95890411
Punjab,4,Jalandhar,1617018,519020,499182,7,1018209,1,1194,1019403,63.04215537,61.52456502,64.54383243,35
Punjab,5,Hoshiarpur,1597500,485078,496757,7,981842,0,9823,991665,62.07605634,58.3008924,64.89780455,23.33333333
Punjab,6,Anandpur Sahib,1698876,553140,524356,25,1077521,12,4503,1082024,63.6905813,62.18507801,64.78905957,59.52380952
Punjab,7,Ludhiana,1683325,576920,467949,19,1044888,0,2137,1047025,62.19981287,63.84513913,60.02193348,26.76056338
Punjab,8,Fatehgarh Sahib,1502861,534375,449101,10,983486,1,3675,987161,65.68544929,66.819343,63.87450416,32.25806452
Punjab,9,Faridkot,1541971,524952,446044,13,971009,2,4233,975242,63.24645535,64.15592415,61.63467783,35.13513514
Punjab,10,Firozpur,1618419,625836,540872,9,1166717,0,6084,1172801,72.46584475,72.52243744,71.59799266,25.71428571
Punjab,11,Bathinda,1621671,639646,556155,9,1195810,1,6783,1202593,74.15764357,74.25767977,73.15287847,45
Punjab,12,Sangrur,1529431,595750,506594,9,1102353,0,4903,1107256,72.39659717,73.11116702,70.89682892,36
Punjab,13,Patiala,1739600,632621,542886,21,1175528,0,3319,1178847,67.76540584,69.16861559,65.81082506,28.37837838
Rajasthan,1,Ganganagar,1943486,763551,680832,11,1444394,0,8691,1453085,74.76693941,75.01974848,73.55090038,44
Rajasthan,2,Bikaner (SC),1851628,613781,481912,5,1095698,0,4802,1100500,59.4341844,62.75096563,55.17086629,31.25
Rajasthan,3,Churu,2019104,687931,632219,1,1320151,0,10521,1330672,65.90408419,64.78705711,66.0443033,20
Rajasthan,4,Jhunjhunu,1937882,601852,578034,1,1179887,0,23815,1203702,62.1143083,58.82113781,63.19445583,100
Rajasthan,5,Sikar,2041612,667944,643401,4,1311349,0,19312,1330661,65.1769778,62.01370172,66.70706685,100
Rajasthan,6,Jaipur Rural,1952542,675930,587365,1,1263296,0,16371,1279667,65.53851338,65.54510863,63.75441906,20
Rajasthan,7,Jaipur,2127021,784372,663540,12,1447924,0,8582,1456506,68.4763338,70.06593257,65.85880763,48
Rajasthan,8,Alwar,1888524,673164,579086,3,1252253,0,16224,1268477,67.16763991,67.14933246,65.35767573,30
Rajasthan,9,BHARATPUR,1943794,620165,517998,5,1138168,0,10803,1148971,59.10971019,59.5525147,57.40175176,45.45454545
Rajasthan,10,KARAULI-DHOLPUR,1810574,554132,440287,2,994421,0,4709,999130,55.18305245,56.76081528,52.77309655,14.28571429
Rajasthan,11,Dausa,1730289,573319,483328,0,1056647,0,7431,1064078,61.49712562,62.59904636,59.3457003,0
Rajasthan,12,TONK-SAWAI MADHOPUR,1945992,663862,564693,0,1228555,0,5912,1234467,63.43638617,64.81824661,61.25975129,0
Rajasthan,13,Ajmer,1876346,652041,604830,7,1256878,0,6368,1263246,67.32478978,68.0876103,65.83656622,58.33333333
Rajasthan,14,Nagaur,1933169,618537,577497,2,1196036,0,8737,1204773,62.32114212,61.30787598,62.48222899,25
Rajasthan,15,Pali,2161663,686790,658426,9,1345225,0,16290,1361515,62.98460953,60.89616556,63.68741778,50
Rajasthan,16,Jodhpur,1956755,711438,623545,2,1334985,5,12948,1347933,68.88614057,69.31789727,67.01873595,20
Rajasthan,17,Barmer,1941231,746375,671560,6,1417941,0,4934,1422875,73.29756222,72.23174936,73.96752108,46.15384615
Rajasthan,18,Jalore,2071244,699922,660874,3,1360799,0,828,1361627,65.73957486,64.2409635,67.31900113,23.07692308
Rajasthan,19,Udaipur,2069559,722674,725529,0,1448203,0,7214,1455417,70.32498228,68.85895079,71.12617996,0
Rajasthan,20,Banswara,1975368,704324,733142,4,1437470,0,2639,1440109,72.90332738,70.64971853,74.92991373,57.14285714
Rajasthan,21,Chittorgarh,2015911,755697,698787,5,1454489,0,4777,1459266,72.38742187,74.24239447,70.01726417,41.66666667
Rajasthan,22,Rajsamand,1912911,620927,613083,7,1234017,0,6831,1240848,64.86700113,63.1027863,66.00075573,46.66666667
Rajasthan,23,Bhilwara,1997328,666299,641037,1,1307337,0,3674,1311011,65.63824269,65.57570497,65.3288112,20
Rajasthan,24,Kota,1948010,722450,637676,6,1360132,0,7796,1367928,70.22181611,71.77330583,67.73540453,37.5
Rajasthan,25,JHALAWAR-BARAN,1903870,732783,636485,8,1369276,0,741,1370017,71.95958758,75.02933461,68.6465155,50
Sikkim,1,Sikkim,434128,173235,166645,0,339880,0,13535,353415,81.40801791,77.99513754,78.59945854,0
Tamil Nadu,1,Thiruvallur ,1946870,711490,691821,38,1403349,0,4916,1408265,72.33482462,73.92695312,70.29979646,10.98265896
Tamil Nadu,2,Chennai North,1487681,477845,474835,90,952770,0,3161,955931,64.25645014,65.5587126,62.61472366,19.73684211
Tamil Nadu,3,Chennai South,1973533,567542,555856,12,1123410,0,2931,1126341,57.0723165,57.9326663,55.95005868,3.084832905
Tamil Nadu,4,Chennai central,1332300,399357,383273,56,782686,0,3071,785757,58.97748255,60.45395302,57.08997854,15.81920904
Tamil Nadu,5,Sriperumbudur,2253448,717038,686116,24,1403178,0,3975,1407153,62.4444407,63.84584494,60.71656441,7.058823529
Tamil Nadu,6,Kancheepuram ,1643992,623089,609297,31,1232417,0,5741,1238158,75.31411345,77.28178147,72.74640833,17.91907514
Tamil Nadu,7,Arakkonam,1500016,580530,589120,27,1169677,0,10035,1179712,78.64662777,78.84561319,77.14528907,34.17721519
Tamil Nadu,9,Krishnagiri,1530404,588058,569700,35,1157793,0,4480,1162273,75.94550197,75.71861207,75.60395577,14.83050847
Tamil Nadu,10,Dharmapuri,1485804,617619,594650,42,1212311,0,12154,1224465,82.41093711,81.57833908,81.61688309,32.30769231
Tamil Nadu,11,Tiruvannamalai,1473862,565142,579380,27,1144549,0,7242,1151791,78.14781845,77.33873793,77.97332343,35.06493506
Tamil Nadu,12,Arani,1449150,566134,571075,16,1137225,0,7692,1144917,79.00610703,78.87675985,78.08750395,20.51282051
Tamil Nadu,13,Viluppuram,1444335,564557,566199,43,1130799,0,5299,1136098,78.65889839,78.2310889,78.366969,23.24324324
Tamil Nadu,14,Kallakurichi,1528938,580683,617701,39,1198423,0,6512,1204935,78.80862403,76.57977612,80.17020404,21.7877095
Tamil Nadu,15,Salem,1612512,639561,610150,44,1249755,0,6575,1256330,77.91135818,78.93135047,76.0646116,48.88888889
Tamil Nadu,16,Namakkal,1413599,555962,573885,43,1129890,0,4094,1133984,80.21963796,79.92599152,79.94029743,38.73873874
Tamil Nadu,17,Erode,1462246,529075,532968,30,1062073,0,6930,1069003,73.10691908,73.91638434,71.40830181,28.84615385
Tamil Nadu,18,Tiruppur,1530014,566137,549529,27,1115693,0,4400,1120093,73.20802293,74.18831935,71.66803605,19.85294118
Tamil Nadu,19,Nilgiris ,1366060,499957,507807,10,1007774,0,3275,1011049,74.01204925,75.09432659,72.52116838,14.49275362
Tamil Nadu,20,Coimbatore,1958904,634627,610981,36,1245644,0,5285,1250929,63.85861686,64.86011109,62.32998992,16.90140845
Tamil Nadu,21,Pollachi,1520504,536887,540497,36,1077420,0,4468,1081888,71.15324919,71.98613607,69.78558084,20.80924855
Tamil Nadu,22,Dindigul,1541881,568983,586609,15,1155607,0,5324,1160931,75.29316465,75.37576405,74.55052417,9.493670886
Tamil Nadu,23,Karur,1387286,532989,564924,34,1097947,0,5698,1103645,79.55425197,78.49443679,79.76854127,50.74626866
Tamil Nadu,24,Tiruchirappalli,1508963,513314,527326,71,1040711,0,8068,1048779,69.50329465,69.38147688,68.57544878,47.97297297
Tamil Nadu,25,Perambalur,1391853,524468,570254,32,1094754,0,8406,1103160,79.25836996,77.20962551,80.03643545,39.02439024
Tamil Nadu,26,Cuddalore ,1364038,505581,533135,25,1038741,0,4639,1043380,76.49200389,75.00823401,77.27568548,27.47252747
Tamil Nadu,27,Chidambaram ,1480222,553860,595522,3,1149385,0,4872,1154257,77.97864104,75.07349981,80.21513835,5.084745763
Tamil Nadu,28,Mayiladuthurai,1484842,529933,562966,18,1092917,0,4863,1097780,73.93244534,72.07629084,75.10689704,36
Tamil Nadu,29,Nagapattinam ,1303649,476344,521489,10,997843,0,5077,1002920,76.9317508,74.03094932,78.99313813,25
Tamil Nadu,30,Thanjavur,1461052,495980,556575,15,1052570,0,7482,1060052,72.55402272,69.68693008,74.28636638,15.46391753
Tamil Nadu,31,Sivaganga,1552019,495947,585207,13,1081167,0,3739,1084906,69.90288134,64.62565887,74.59256276,19.6969697
Tamil Nadu,32,Madurai,1539026,500312,511142,46,1011500,0,5622,1017122,66.08868206,65.93802264,65.51683033,47.91666667
Tamil Nadu,33,Theni ,1561040,571213,596677,29,1167919,0,7089,1175008,75.27084508,73.65814219,75.9744832,15.84699454
Tamil Nadu,34,Virudhunagar,1484256,520544,544786,12,1065342,0,10584,1075926,72.48924714,71.5326762,72.02115213,9.230769231
Tamil Nadu,35,Ramanathapuram,1559740,491515,569601,8,1061124,0,5799,1066923,68.40390065,63.21199744,72.83043427,9.756097561
Tamil Nadu,36,Thoothukkudi,1427783,478152,507621,36,985809,0,6158,991967,69.47603382,68.0434201,70.02142214,31.03448276
Tamil Nadu,37,Tenkasi ,1492317,506970,548621,4,1055595,0,10413,1066008,71.43308024,68.89986097,72.52747107,5.128205128
Tamil Nadu,38,Tirunelveli,1547800,499295,533224,11,1032530,0,7860,1040390,67.21734074,65.70682592,67.68098963,16.17647059
Tamil Nadu,39,Kanniyakumari,1501250,510999,531602,24,1042625,0,6802,1049427,69.90354704,67.16318451,71.81297357,15.09433962
Telangana,1,Adilabad ,1489790,523054,539832,9,1062895,0,1082,1063977,71.41791796,71.48945127,71.21023847,16.07142857
Telangana,2,Peddapalle ,1479091,484439,484738,21,969198,0,967,970165,65.59197507,65.40842545,65.64965309,25.30120482
Telangana,3,Karimnagar ,1651543,558800,588108,7,1146915,0,1286,1148201,69.52292493,68.49197536,70.37756373,20.58823529
Telangana,4,Nizamabad,1553385,474024,587594,4,1061622,0,1560,1063182,68.4429166,64.22445446,72.07248535,13.79310345
Telangana,5,Zahirabad,1498666,514518,529323,2,1043843,0,661,1044504,69.6955826,69.70437977,69.60545037,3.278688525
Telangana,6,Medak,1603318,581947,567533,10,1149490,0,841,1150331,71.74690236,72.81655564,70.58157076,24.3902439
Telangana,7,Malkajgiri,3150313,823072,738294,34,1561400,0,2246,1563646,49.63462361,50.24693936,48.83187491,9.742120344
Telangana,8,Secundrabad,1968276,488024,426124,6,914154,0,1109,915263,46.50074481,47.61079697,45.17906803,10.16949153
Telangana,9,Hyderabad,1957931,479564,397698,5,877267,0,674,877941,44.84024207,47.36331655,42.0721122,3.787878788
Telangana,10,CHEVELLA,2443112,678645,620290,18,1298953,0,2045,1300998,53.25167246,53.66504981,52.64332659,7.826086957
Telangana,11,Mahbubnagar,1506102,494155,489732,4,983891,0,876,984767,65.38514656,65.70283976,64.95489796,10.25641026
Telangana,12,Nagarkurnool,1588111,502620,486427,1,989048,0,845,989893,62.33147431,62.94623233,61.6057124,2.564102564
Telangana,13,Nalgonda,1585980,585803,588944,3,1174750,0,1234,1175984,74.14872823,74.65949049,73.49673039,11.11111111
Telangana,14,Bhongir ,1628033,616922,594332,2,1211256,0,1521,1212777,74.49339172,75.32036569,73.47055835,6.666666667
Telangana,15,Warangal,1666770,530268,530078,66,1060412,0,1260,1061672,63.69637083,63.92360048,63.32661931,36.26373626
Telangana,16,Mahabubabad  ,1424385,485104,497622,8,982734,0,973,983707,69.06187583,69.0127881,68.97822209,17.0212766
Telangana,17,Khammam ,1513809,559568,578825,32,1138425,0,1423,1139848,75.29668538,75.58716458,74.83696383,48.48484848
Tripura,1,Tripura West,1352857,559005,542353,4,1101362,0,7065,1108427,81.93231066,81.31632349,81.50756986,40
Tripura,2,Tripura East,1261861,529358,511554,1,1040913,0,5210,1046123,82.90318823,82.51685463,82.4632219,25
Uttar Pradesh,1,Saharanpur,1739082,663829,565077,9,1228915,0,3523,1232438,70.86715865,71.32048876,69.91528412,10.97560976
Uttar Pradesh,2,Kairana,1666703,606832,514021,10,1120863,0,3350,1124213,67.45130956,67.40787724,67.07208389,10.75268817
Uttar Pradesh,3,Muzaffarnagar,1698003,624979,529210,3,1154192,0,7582,1161774,68.42002046,67.83819017,68.14333523,2.702702703
Uttar Pradesh,4,Bijnor,1664125,585728,510581,4,1096313,0,5653,1101966,66.21894389,65.39295862,66.45248197,5
Uttar Pradesh,5,Nagina,1586117,515070,490879,6,1005955,0,3830,1009785,63.66396678,61.03976289,66.13569918,10
Uttar Pradesh,6,Moradabad,1958939,691615,588042,12,1279669,0,2596,1282265,65.45711735,65.94226459,64.61836679,12.37113402
Uttar Pradesh,7,Rampur,1679506,565546,494611,4,1060161,0,1077,1061238,63.18750871,62.65923902,63.67542989,2.45398773
Uttar Pradesh,8,Sambhal,1828764,645902,536303,4,1182209,0,1579,1183788,64.7315892,65.53787771,63.61106729,3.149606299
